u,i,ts,label,idx,original_date
1337,14842,1552627285.0,0,43310,2019-03-15 05:21:25
2536,4358,1552627285.0,0,43311,2019-03-15 05:21:25
1971,13538,1552627301.0,0,43312,2019-03-15 05:21:41
1983,14843,1552627325.0,0,43313,2019-03-15 05:22:05
1335,14844,1552627355.0,0,43314,2019-03-15 05:22:35
994,4118,1552627357.0,3,43315,2019-03-15 05:22:37
165,4118,1552627365.0,3,43316,2019-03-15 05:22:45
1981,7684,1552627371.0,0,43317,2019-03-15 05:22:51
2489,4118,1552627376.0,3,43318,2019-03-15 05:22:56
1972,11796,1552627410.0,0,43319,2019-03-15 05:23:30
2489,4118,1552627421.0,3,43320,2019-03-15 05:23:41
18,4118,1552627429.0,3,43321,2019-03-15 05:23:49
2604,4118,1552627443.0,3,43322,2019-03-15 05:24:03
2536,4538,1552627443.0,0,43323,2019-03-15 05:24:03
1337,14845,1552627443.0,0,43324,2019-03-15 05:24:03
2482,4118,1552627448.0,3,43325,2019-03-15 05:24:08
2463,4118,1552627451.0,3,43326,2019-03-15 05:24:11
3,4118,1552627451.0,3,43327,2019-03-15 05:24:11
1971,14846,1552627455.0,0,43328,2019-03-15 05:24:15
2591,4118,1552627460.0,3,43329,2019-03-15 05:24:20
268,4118,1552627465.0,3,43330,2019-03-15 05:24:25
366,4118,1552627473.0,3,43331,2019-03-15 05:24:33
1983,10712,1552627486.0,0,43332,2019-03-15 05:24:46
1003,4118,1552627518.0,3,43333,2019-03-15 05:25:18
44,4118,1552627523.0,3,43334,2019-03-15 05:25:23
244,4118,1552627528.0,3,43335,2019-03-15 05:25:28
1512,4118,1552627539.0,3,43336,2019-03-15 05:25:39
57,4118,1552627561.0,3,43337,2019-03-15 05:26:01
1943,4118,1552627566.0,3,43338,2019-03-15 05:26:06
553,14793,1552627579.0,3,43339,2019-03-15 05:26:19
1983,14847,1552627585.0,0,43340,2019-03-15 05:26:25
42,14848,1552627597.0,0,43341,2019-03-15 05:26:37
52,4244,1552627604.0,3,43342,2019-03-15 05:26:44
1981,14849,1552627609.0,0,43343,2019-03-15 05:26:49
2605,14850,1552627611.0,3,43344,2019-03-15 05:26:51
553,14033,1552627613.0,3,43345,2019-03-15 05:26:53
67,4143,1552627614.0,3,43346,2019-03-15 05:26:54
1335,4950,1552627620.0,0,43347,2019-03-15 05:27:00
993,4118,1552627636.0,3,43348,2019-03-15 05:27:16
1972,4323,1552627643.0,0,43349,2019-03-15 05:27:23
1971,11630,1552627683.0,0,43350,2019-03-15 05:28:03
1337,4738,1552627683.0,0,43351,2019-03-15 05:28:03
2536,4358,1552627695.0,0,43352,2019-03-15 05:28:15
1983,14851,1552627706.0,0,43353,2019-03-15 05:28:26
2605,14850,1552627709.0,3,43354,2019-03-15 05:28:29
1469,4118,1552627723.0,3,43355,2019-03-15 05:28:43
2591,4118,1552627732.0,3,43356,2019-03-15 05:28:52
268,4118,1552627733.0,3,43357,2019-03-15 05:28:53
3,4118,1552627734.0,3,43358,2019-03-15 05:28:54
1126,4118,1552627740.0,3,43359,2019-03-15 05:29:00
42,7812,1552627742.0,0,43360,2019-03-15 05:29:02
52,6794,1552627745.0,3,43361,2019-03-15 05:29:05
3,4118,1552627752.0,3,43362,2019-03-15 05:29:12
1981,14852,1552627755.0,0,43363,2019-03-15 05:29:15
61,4118,1552627757.0,3,43364,2019-03-15 05:29:17
67,4143,1552627759.0,3,43365,2019-03-15 05:29:19
2600,4118,1552627760.0,3,43366,2019-03-15 05:29:20
1335,6506,1552627766.0,0,43367,2019-03-15 05:29:26
18,4118,1552627772.0,3,43368,2019-03-15 05:29:32
2589,4118,1552627773.0,3,43369,2019-03-15 05:29:33
1972,14853,1552627780.0,0,43370,2019-03-15 05:29:40
2489,4118,1552627781.0,3,43371,2019-03-15 05:29:41
67,4143,1552627803.0,3,43372,2019-03-15 05:30:03
67,4143,1552627803.0,3,43373,2019-03-15 05:30:03
210,14854,1552627811.0,1,43374,2019-03-15 05:30:11
315,4118,1552627815.0,3,43375,2019-03-15 05:30:15
31,4118,1552627826.0,3,43376,2019-03-15 05:30:26
1337,14855,1552627832.0,0,43377,2019-03-15 05:30:32
2557,4118,1552627832.0,3,43378,2019-03-15 05:30:32
1971,14856,1552627832.0,0,43379,2019-03-15 05:30:32
1983,13058,1552627847.0,0,43380,2019-03-15 05:30:47
2536,4358,1552627862.0,0,43381,2019-03-15 05:31:02
1017,4118,1552627890.0,3,43382,2019-03-15 05:31:30
1981,14857,1552627914.0,0,43383,2019-03-15 05:31:54
42,14858,1552627928.0,0,43384,2019-03-15 05:32:08
1335,14859,1552627947.0,0,43385,2019-03-15 05:32:27
1972,9119,1552627947.0,0,43386,2019-03-15 05:32:27
1017,4118,1552627952.0,3,43387,2019-03-15 05:32:32
2357,4118,1552627966.0,3,43388,2019-03-15 05:32:46
559,4118,1552627968.0,3,43389,2019-03-15 05:32:48
2606,4118,1552627975.0,3,43390,2019-03-15 05:32:55
2607,4118,1552627976.0,3,43391,2019-03-15 05:32:56
165,4118,1552627985.0,3,43392,2019-03-15 05:33:05
994,4118,1552627988.0,3,43393,2019-03-15 05:33:08
993,4118,1552627989.0,3,43394,2019-03-15 05:33:09
1971,12540,1552628001.0,0,43395,2019-03-15 05:33:21
1337,14064,1552628015.0,0,43396,2019-03-15 05:33:35
1983,11688,1552628015.0,0,43397,2019-03-15 05:33:35
559,4118,1552628035.0,3,43398,2019-03-15 05:33:55
993,4118,1552628035.0,3,43399,2019-03-15 05:33:55
3,4118,1552628036.0,3,43400,2019-03-15 05:33:56
36,4118,1552628036.0,3,43401,2019-03-15 05:33:56
2170,4118,1552628037.0,3,43402,2019-03-15 05:33:57
2591,4118,1552628039.0,3,43403,2019-03-15 05:33:59
3,4118,1552628039.0,3,43404,2019-03-15 05:33:59
137,14860,1552628042.0,3,43405,2019-03-15 05:34:02
2357,4118,1552628043.0,3,43406,2019-03-15 05:34:03
1469,4118,1552628044.0,3,43407,2019-03-15 05:34:04
2608,4118,1552628044.0,3,43408,2019-03-15 05:34:04
355,4118,1552628049.0,3,43409,2019-03-15 05:34:09
18,4118,1552628050.0,3,43410,2019-03-15 05:34:10
73,4118,1552628053.0,3,43411,2019-03-15 05:34:13
268,4118,1552628053.0,3,43412,2019-03-15 05:34:13
2536,4477,1552628056.0,0,43413,2019-03-15 05:34:16
84,4118,1552628064.0,3,43414,2019-03-15 05:34:24
2489,4118,1552628065.0,3,43415,2019-03-15 05:34:25
1981,9773,1552628071.0,0,43416,2019-03-15 05:34:31
225,4118,1552628075.0,3,43417,2019-03-15 05:34:35
341,4118,1552628080.0,3,43418,2019-03-15 05:34:40
2465,4118,1552628082.0,3,43419,2019-03-15 05:34:42
1972,9913,1552628097.0,0,43420,2019-03-15 05:34:57
1126,4118,1552628111.0,3,43421,2019-03-15 05:35:11
210,14854,1552628112.0,1,43422,2019-03-15 05:35:12
1335,14061,1552628126.0,0,43423,2019-03-15 05:35:26
1010,4118,1552628129.0,3,43424,2019-03-15 05:35:29
2446,4118,1552628144.0,3,43425,2019-03-15 05:35:44
1512,4118,1552628155.0,3,43426,2019-03-15 05:35:55
2609,4118,1552628164.0,3,43427,2019-03-15 05:36:04
553,14811,1552628177.0,3,43428,2019-03-15 05:36:17
1003,4118,1552628204.0,3,43429,2019-03-15 05:36:44
1943,4118,1552628245.0,3,43430,2019-03-15 05:37:25
577,4118,1552628252.0,3,43431,2019-03-15 05:37:32
1971,14861,1552628268.0,0,43432,2019-03-15 05:37:48
1983,14862,1552628268.0,0,43433,2019-03-15 05:37:48
1337,8313,1552628281.0,0,43434,2019-03-15 05:38:01
825,14863,1552628286.0,3,43435,2019-03-15 05:38:06
553,14811,1552628290.0,3,43436,2019-03-15 05:38:10
42,14864,1552628297.0,0,43437,2019-03-15 05:38:17
2432,14865,1552628298.0,3,43438,2019-03-15 05:38:18
76,14866,1552628310.0,0,43439,2019-03-15 05:38:30
1981,14867,1552628323.0,0,43440,2019-03-15 05:38:43
2536,5460,1552628323.0,0,43441,2019-03-15 05:38:43
1469,4118,1552628337.0,3,43442,2019-03-15 05:38:57
472,4118,1552628343.0,3,43443,2019-03-15 05:39:03
1972,14868,1552628347.0,0,43444,2019-03-15 05:39:07
2591,4118,1552628353.0,3,43445,2019-03-15 05:39:13
1335,6667,1552628369.0,0,43446,2019-03-15 05:39:29
18,4118,1552628373.0,3,43447,2019-03-15 05:39:33
1270,4118,1552628383.0,3,43448,2019-03-15 05:39:43
2489,4118,1552628384.0,3,43449,2019-03-15 05:39:44
1983,8967,1552628405.0,0,43450,2019-03-15 05:40:05
1971,7366,1552628405.0,0,43451,2019-03-15 05:40:05
2558,6036,1552628409.0,3,43452,2019-03-15 05:40:09
210,14854,1552628413.0,1,43453,2019-03-15 05:40:13
1337,14869,1552628418.0,0,43454,2019-03-15 05:40:18
52,4565,1552628432.0,3,43455,2019-03-15 05:40:32
42,14870,1552628434.0,0,43456,2019-03-15 05:40:34
1981,7091,1552628462.0,0,43457,2019-03-15 05:41:02
2446,4118,1552628473.0,3,43458,2019-03-15 05:41:13
2536,4358,1552628477.0,0,43459,2019-03-15 05:41:17
1972,14871,1552628488.0,0,43460,2019-03-15 05:41:28
1335,14872,1552628516.0,0,43461,2019-03-15 05:41:56
2463,4118,1552628523.0,3,43462,2019-03-15 05:42:03
1983,9325,1552628542.0,0,43463,2019-03-15 05:42:22
1971,8534,1552628542.0,0,43464,2019-03-15 05:42:22
1337,11306,1552628554.0,0,43465,2019-03-15 05:42:34
2489,4118,1552628574.0,3,43466,2019-03-15 05:42:54
42,14873,1552628594.0,0,43467,2019-03-15 05:43:14
2610,4118,1552628599.0,3,43468,2019-03-15 05:43:19
1981,10927,1552628610.0,0,43469,2019-03-15 05:43:30
2446,4118,1552628610.0,3,43470,2019-03-15 05:43:30
2591,4118,1552628611.0,3,43471,2019-03-15 05:43:31
2465,4118,1552628612.0,3,43472,2019-03-15 05:43:32
994,4118,1552628614.0,3,43473,2019-03-15 05:43:34
2489,4118,1552628614.0,3,43474,2019-03-15 05:43:34
268,4118,1552628616.0,3,43475,2019-03-15 05:43:36
993,4118,1552628619.0,3,43476,2019-03-15 05:43:39
2463,4118,1552628622.0,3,43477,2019-03-15 05:43:42
2536,4358,1552628624.0,0,43478,2019-03-15 05:43:44
2056,4118,1552628636.0,3,43479,2019-03-15 05:43:56
18,4118,1552628639.0,3,43480,2019-03-15 05:43:59
1972,14874,1552628640.0,0,43481,2019-03-15 05:44:00
39,14875,1552628674.0,3,43482,2019-03-15 05:44:34
111,4118,1552628675.0,3,43483,2019-03-15 05:44:35
1335,14876,1552628679.0,0,43484,2019-03-15 05:44:39
2223,4118,1552628684.0,3,43485,2019-03-15 05:44:44
559,4118,1552628691.0,3,43486,2019-03-15 05:44:51
1971,14877,1552628693.0,0,43487,2019-03-15 05:44:53
1983,14878,1552628693.0,0,43488,2019-03-15 05:44:53
2150,4118,1552628694.0,3,43489,2019-03-15 05:44:54
1003,4118,1552628696.0,3,43490,2019-03-15 05:44:56
1576,4118,1552628701.0,3,43491,2019-03-15 05:45:01
2489,4118,1552628705.0,3,43492,2019-03-15 05:45:05
1337,14879,1552628720.0,0,43493,2019-03-15 05:45:20
577,4118,1552628729.0,3,43494,2019-03-15 05:45:29
553,14793,1552628747.0,3,43495,2019-03-15 05:45:47
994,4118,1552628758.0,3,43496,2019-03-15 05:45:58
2489,4118,1552628772.0,3,43497,2019-03-15 05:46:12
45,14880,1552628778.0,3,43498,2019-03-15 05:46:18
1981,14881,1552628784.0,0,43499,2019-03-15 05:46:24
2580,14882,1552628796.0,3,43500,2019-03-15 05:46:36
2536,4477,1552628812.0,0,43501,2019-03-15 05:46:52
67,7130,1552628815.0,3,43502,2019-03-15 05:46:55
2463,4118,1552628875.0,3,43503,2019-03-15 05:47:55
2611,4118,1552628880.0,3,43504,2019-03-15 05:48:00
2536,4358,1552628894.0,0,43505,2019-03-15 05:48:14
1972,11846,1552628907.0,0,43506,2019-03-15 05:48:27
553,11669,1552628910.0,3,43507,2019-03-15 05:48:30
18,4118,1552628915.0,3,43508,2019-03-15 05:48:35
2489,4118,1552628916.0,3,43509,2019-03-15 05:48:36
61,4118,1552628920.0,3,43510,2019-03-15 05:48:40
994,4118,1552628920.0,3,43511,2019-03-15 05:48:40
2463,4118,1552628920.0,3,43512,2019-03-15 05:48:40
2489,4118,1552628927.0,3,43513,2019-03-15 05:48:47
2591,4118,1552628932.0,3,43514,2019-03-15 05:48:52
268,4118,1552628934.0,3,43515,2019-03-15 05:48:54
2482,4118,1552628935.0,3,43516,2019-03-15 05:48:55
2223,4118,1552628944.0,3,43517,2019-03-15 05:49:04
42,14883,1552628944.0,0,43518,2019-03-15 05:49:04
67,4143,1552628947.0,3,43519,2019-03-15 05:49:07
2056,4118,1552628949.0,3,43520,2019-03-15 05:49:09
1971,6354,1552628955.0,0,43521,2019-03-15 05:49:15
1983,14884,1552628955.0,0,43522,2019-03-15 05:49:15
1335,14885,1552628955.0,0,43523,2019-03-15 05:49:15
2489,4118,1552628969.0,3,43524,2019-03-15 05:49:29
1232,4118,1552628969.0,3,43525,2019-03-15 05:49:29
1337,14886,1552628979.0,0,43526,2019-03-15 05:49:39
994,4118,1552628981.0,3,43527,2019-03-15 05:49:41
1981,14887,1552629008.0,0,43528,2019-03-15 05:50:08
2536,4538,1552629036.0,0,43529,2019-03-15 05:50:36
1972,12176,1552629048.0,0,43530,2019-03-15 05:50:48
44,4118,1552629076.0,3,43531,2019-03-15 05:51:16
45,14880,1552629084.0,3,43532,2019-03-15 05:51:24
42,14888,1552629085.0,0,43533,2019-03-15 05:51:25
2612,4118,1552629095.0,3,43534,2019-03-15 05:51:35
1335,5933,1552629100.0,0,43535,2019-03-15 05:51:40
1971,14889,1552629100.0,0,43536,2019-03-15 05:51:40
1983,14890,1552629100.0,0,43537,2019-03-15 05:51:40
2170,4118,1552629107.0,3,43538,2019-03-15 05:51:47
1337,14891,1552629129.0,0,43539,2019-03-15 05:52:09
1981,14892,1552629145.0,0,43540,2019-03-15 05:52:25
52,4174,1552629156.0,3,43541,2019-03-15 05:52:36
2613,4118,1552629157.0,3,43542,2019-03-15 05:52:37
2613,4118,1552629167.0,3,43543,2019-03-15 05:52:47
2536,4538,1552629186.0,0,43544,2019-03-15 05:53:06
1972,14893,1552629186.0,0,43545,2019-03-15 05:53:06
2613,4118,1552629218.0,3,43546,2019-03-15 05:53:38
2591,4118,1552629225.0,3,43547,2019-03-15 05:53:45
18,4118,1552629225.0,3,43548,2019-03-15 05:53:45
1003,4118,1552629231.0,3,43549,2019-03-15 05:53:51
42,13205,1552629237.0,0,43550,2019-03-15 05:53:57
2542,4118,1552629237.0,3,43551,2019-03-15 05:53:57
2170,4118,1552629247.0,3,43552,2019-03-15 05:54:07
1335,14894,1552629249.0,0,43553,2019-03-15 05:54:09
1983,14895,1552629249.0,0,43554,2019-03-15 05:54:09
1971,8582,1552629249.0,0,43555,2019-03-15 05:54:09
2614,4118,1552629272.0,3,43556,2019-03-15 05:54:32
1337,14896,1552629273.0,0,43557,2019-03-15 05:54:33
1981,4201,1552629298.0,0,43558,2019-03-15 05:54:58
1003,4118,1552629323.0,3,43559,2019-03-15 05:55:23
1972,14897,1552629337.0,0,43560,2019-03-15 05:55:37
2536,4358,1552629352.0,0,43561,2019-03-15 05:55:52
553,14898,1552629383.0,3,43562,2019-03-15 05:56:23
2489,4118,1552629385.0,3,43563,2019-03-15 05:56:25
2440,14899,1552629397.0,3,43564,2019-03-15 05:56:37
179,4118,1552629400.0,3,43565,2019-03-15 05:56:40
60,4118,1552629401.0,3,43566,2019-03-15 05:56:41
1983,14900,1552629412.0,0,43567,2019-03-15 05:56:52
1971,14472,1552629412.0,0,43568,2019-03-15 05:56:52
1335,14901,1552629412.0,0,43569,2019-03-15 05:56:52
2615,4118,1552629428.0,3,43570,2019-03-15 05:57:08
67,7130,1552629433.0,3,43571,2019-03-15 05:57:13
1337,14902,1552629440.0,0,43572,2019-03-15 05:57:20
993,4118,1552629454.0,3,43573,2019-03-15 05:57:34
293,4118,1552629489.0,3,43574,2019-03-15 05:58:09
553,14903,1552629515.0,3,43575,2019-03-15 05:58:35
2602,4118,1552629519.0,3,43576,2019-03-15 05:58:39
268,4118,1552629521.0,3,43577,2019-03-15 05:58:41
60,4118,1552629523.0,3,43578,2019-03-15 05:58:43
993,4118,1552629524.0,3,43579,2019-03-15 05:58:44
1981,14904,1552629542.0,0,43580,2019-03-15 05:59:02
0,4839,1552629542.0,2,43581,2019-03-15 05:59:02
18,4118,1552629548.0,3,43582,2019-03-15 05:59:08
36,4118,1552629554.0,3,43583,2019-03-15 05:59:14
67,4143,1552629561.0,3,43584,2019-03-15 05:59:21
42,14905,1552629583.0,0,43585,2019-03-15 05:59:43
1972,14906,1552629583.0,0,43586,2019-03-15 05:59:43
2473,4118,1552629589.0,3,43587,2019-03-15 05:59:49
57,4118,1552629594.0,3,43588,2019-03-15 05:59:54
918,4118,1552629604.0,3,43589,2019-03-15 06:00:04
994,4118,1552629604.0,3,43590,2019-03-15 06:00:04
2536,4358,1552629609.0,0,43591,2019-03-15 06:00:09
61,4118,1552629640.0,3,43592,2019-03-15 06:00:40
1971,14907,1552629644.0,0,43593,2019-03-15 06:00:44
1983,14908,1552629644.0,0,43594,2019-03-15 06:00:44
1335,14909,1552629655.0,0,43595,2019-03-15 06:00:55
2440,14899,1552629662.0,3,43596,2019-03-15 06:01:02
782,14910,1552629667.0,3,43597,2019-03-15 06:01:07
1337,14911,1552629668.0,0,43598,2019-03-15 06:01:08
2471,4118,1552629678.0,3,43599,2019-03-15 06:01:18
1981,14912,1552629681.0,0,43600,2019-03-15 06:01:21
42,14913,1552629719.0,0,43601,2019-03-15 06:01:59
1972,14914,1552629719.0,0,43602,2019-03-15 06:01:59
2536,4358,1552629755.0,0,43603,2019-03-15 06:02:35
111,4118,1552629778.0,3,43604,2019-03-15 06:02:58
1983,7003,1552629781.0,0,43605,2019-03-15 06:03:01
1971,14915,1552629781.0,0,43606,2019-03-15 06:03:01
1335,11986,1552629792.0,0,43607,2019-03-15 06:03:12
1337,14916,1552629806.0,0,43608,2019-03-15 06:03:26
1981,14917,1552629822.0,0,43609,2019-03-15 06:03:42
2489,4118,1552629826.0,3,43610,2019-03-15 06:03:46
2602,4118,1552629830.0,3,43611,2019-03-15 06:03:50
1735,4118,1552629841.0,3,43612,2019-03-15 06:04:01
268,4118,1552629841.0,3,43613,2019-03-15 06:04:01
18,4118,1552629842.0,3,43614,2019-03-15 06:04:02
111,4118,1552629847.0,3,43615,2019-03-15 06:04:07
1010,4118,1552629847.0,3,43616,2019-03-15 06:04:07
2616,4118,1552629853.0,3,43617,2019-03-15 06:04:13
60,4118,1552629857.0,3,43618,2019-03-15 06:04:17
52,13269,1552629857.0,3,43619,2019-03-15 06:04:17
918,4118,1552629858.0,3,43620,2019-03-15 06:04:18
1972,14918,1552629859.0,0,43621,2019-03-15 06:04:19
42,6464,1552629859.0,0,43622,2019-03-15 06:04:19
0,4839,1552629863.0,2,43623,2019-03-15 06:04:23
1003,4118,1552629868.0,3,43624,2019-03-15 06:04:28
2617,4118,1552629868.0,3,43625,2019-03-15 06:04:28
2618,4118,1552629875.0,3,43626,2019-03-15 06:04:35
2046,4118,1552629878.0,3,43627,2019-03-15 06:04:38
1941,9980,1552629891.0,3,43628,2019-03-15 06:04:51
779,4118,1552629898.0,3,43629,2019-03-15 06:04:58
330,4118,1552629903.0,3,43630,2019-03-15 06:05:03
1003,4118,1552629921.0,3,43631,2019-03-15 06:05:21
1971,14919,1552629923.0,0,43632,2019-03-15 06:05:23
2536,4477,1552629923.0,0,43633,2019-03-15 06:05:23
1983,14920,1552629923.0,0,43634,2019-03-15 06:05:23
45,14921,1552629949.0,3,43635,2019-03-15 06:05:49
993,4118,1552629949.0,3,43636,2019-03-15 06:05:49
2448,14922,1552629951.0,3,43637,2019-03-15 06:05:51
1335,9460,1552629954.0,0,43638,2019-03-15 06:05:54
322,4118,1552629974.0,3,43639,2019-03-15 06:06:14
1337,14923,1552629985.0,0,43640,2019-03-15 06:06:25
553,14924,1552629993.0,3,43641,2019-03-15 06:06:33
1981,14925,1552629997.0,0,43642,2019-03-15 06:06:37
67,7130,1552630014.0,3,43643,2019-03-15 06:06:54
1972,14926,1552630035.0,0,43644,2019-03-15 06:07:15
93,4118,1552630037.0,3,43645,2019-03-15 06:07:17
2619,4118,1552630040.0,3,43646,2019-03-15 06:07:20
553,14793,1552630056.0,3,43647,2019-03-15 06:07:36
2620,4118,1552630094.0,3,43648,2019-03-15 06:08:14
2619,4118,1552630116.0,3,43649,2019-03-15 06:08:36
2489,4118,1552630124.0,3,43650,2019-03-15 06:08:44
2617,4118,1552630127.0,3,43651,2019-03-15 06:08:47
1017,4118,1552630142.0,3,43652,2019-03-15 06:09:02
2357,4118,1552630144.0,3,43653,2019-03-15 06:09:04
322,4118,1552630153.0,3,43654,2019-03-15 06:09:13
1017,4118,1552630155.0,3,43655,2019-03-15 06:09:15
1971,14927,1552630160.0,0,43656,2019-03-15 06:09:20
1983,14928,1552630160.0,0,43657,2019-03-15 06:09:20
1003,4118,1552630160.0,3,43658,2019-03-15 06:09:20
268,4118,1552630166.0,3,43659,2019-03-15 06:09:26
67,4143,1552630172.0,3,43660,2019-03-15 06:09:32
330,4118,1552630176.0,3,43661,2019-03-15 06:09:36
2046,4118,1552630182.0,3,43662,2019-03-15 06:09:42
2536,4358,1552630185.0,0,43663,2019-03-15 06:09:45
1337,6861,1552630196.0,0,43664,2019-03-15 06:09:56
1335,14929,1552630196.0,0,43665,2019-03-15 06:09:56
42,14930,1552630196.0,0,43666,2019-03-15 06:09:56
2616,4118,1552630202.0,3,43667,2019-03-15 06:10:02
18,4118,1552630207.0,3,43668,2019-03-15 06:10:07
1981,14931,1552630208.0,0,43669,2019-03-15 06:10:08
971,4118,1552630214.0,3,43670,2019-03-15 06:10:14
2489,4118,1552630217.0,3,43671,2019-03-15 06:10:17
918,4118,1552630221.0,3,43672,2019-03-15 06:10:21
1972,14932,1552630233.0,0,43673,2019-03-15 06:10:33
2489,4118,1552630239.0,3,43674,2019-03-15 06:10:39
1270,4118,1552630256.0,3,43675,2019-03-15 06:10:56
76,14933,1552630258.0,0,43676,2019-03-15 06:10:58
1941,10096,1552630303.0,3,43677,2019-03-15 06:11:43
1941,10095,1552630303.0,3,43678,2019-03-15 06:11:43
1971,14934,1552630306.0,0,43679,2019-03-15 06:11:46
1983,14935,1552630306.0,0,43680,2019-03-15 06:11:46
1337,14936,1552630334.0,0,43681,2019-03-15 06:12:14
42,14937,1552630334.0,0,43682,2019-03-15 06:12:14
1335,14938,1552630334.0,0,43683,2019-03-15 06:12:14
1981,14378,1552630350.0,0,43684,2019-03-15 06:12:30
2536,4538,1552630350.0,0,43685,2019-03-15 06:12:30
45,14921,1552630358.0,3,43686,2019-03-15 06:12:38
1972,5665,1552630376.0,0,43687,2019-03-15 06:12:56
994,4118,1552630384.0,3,43688,2019-03-15 06:13:04
36,4118,1552630400.0,3,43689,2019-03-15 06:13:20
2621,4118,1552630401.0,3,43690,2019-03-15 06:13:21
133,4118,1552630414.0,3,43691,2019-03-15 06:13:34
2622,4118,1552630424.0,3,43692,2019-03-15 06:13:44
133,4118,1552630429.0,3,43693,2019-03-15 06:13:49
18,4118,1552630432.0,3,43694,2019-03-15 06:13:52
1003,4118,1552630434.0,3,43695,2019-03-15 06:13:54
2616,4118,1552630440.0,3,43696,2019-03-15 06:14:00
2489,4118,1552630443.0,3,43697,2019-03-15 06:14:03
993,4118,1552630447.0,3,43698,2019-03-15 06:14:07
1971,14939,1552630450.0,0,43699,2019-03-15 06:14:10
1983,14940,1552630450.0,0,43700,2019-03-15 06:14:10
2623,4118,1552630451.0,3,43701,2019-03-15 06:14:11
1010,4118,1552630461.0,3,43702,2019-03-15 06:14:21
918,4118,1552630469.0,3,43703,2019-03-15 06:14:29
1335,13112,1552630469.0,0,43704,2019-03-15 06:14:29
1337,14941,1552630469.0,0,43705,2019-03-15 06:14:29
42,14942,1552630469.0,0,43706,2019-03-15 06:14:29
2624,4118,1552630471.0,3,43707,2019-03-15 06:14:31
2046,4118,1552630476.0,3,43708,2019-03-15 06:14:36
993,4118,1552630476.0,3,43709,2019-03-15 06:14:36
160,4118,1552630494.0,3,43710,2019-03-15 06:14:54
2617,4118,1552630494.0,3,43711,2019-03-15 06:14:54
971,4118,1552630497.0,3,43712,2019-03-15 06:14:57
2536,4538,1552630497.0,0,43713,2019-03-15 06:14:57
1981,14943,1552630497.0,0,43714,2019-03-15 06:14:57
84,4118,1552630504.0,3,43715,2019-03-15 06:15:04
268,4118,1552630504.0,3,43716,2019-03-15 06:15:04
2056,4118,1552630508.0,3,43717,2019-03-15 06:15:08
1972,14944,1552630521.0,0,43718,2019-03-15 06:15:21
1270,4118,1552630530.0,3,43719,2019-03-15 06:15:30
2489,4118,1552630530.0,3,43720,2019-03-15 06:15:30
61,4118,1552630535.0,3,43721,2019-03-15 06:15:35
0,4839,1552630538.0,2,43722,2019-03-15 06:15:38
225,4118,1552630542.0,3,43723,2019-03-15 06:15:42
52,6794,1552630561.0,3,43724,2019-03-15 06:16:01
73,4118,1552630563.0,3,43725,2019-03-15 06:16:03
692,4118,1552630580.0,3,43726,2019-03-15 06:16:20
638,4118,1552630586.0,3,43727,2019-03-15 06:16:26
553,14945,1552630612.0,3,43728,2019-03-15 06:16:52
67,7130,1552630614.0,3,43729,2019-03-15 06:16:54
1983,14946,1552630615.0,0,43730,2019-03-15 06:16:55
1971,6321,1552630615.0,0,43731,2019-03-15 06:16:55
2489,4118,1552630622.0,3,43732,2019-03-15 06:17:02
1335,14947,1552630642.0,0,43733,2019-03-15 06:17:22
1337,14948,1552630655.0,0,43734,2019-03-15 06:17:35
2489,4118,1552630660.0,3,43735,2019-03-15 06:17:40
1981,14949,1552630681.0,0,43736,2019-03-15 06:18:01
1972,14950,1552630693.0,0,43737,2019-03-15 06:18:13
61,4118,1552630729.0,3,43738,2019-03-15 06:18:49
2489,4118,1552630731.0,3,43739,2019-03-15 06:18:51
